ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,RO,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,RO,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,RO,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,RO,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,RO,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,RO,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,AM,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,MA,0.03
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,MT,0.03
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,PA,0.03
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,MA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,MA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,RO,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,MT,0.02
degradacao,"8","2024",Sentinel-2,PA,0.02
degradacao,"8","2024",Sentinel-2,AM,0.02
